0.75808	0.32605
0.48499	0.67314
0.36211	0.36340
0.65122	0.94803
0.48336	0.98027
0.53706	0.29307
0.73026	0.48464
0.78234	0.44765
0.31723	0.63673
0.33442	0.60058
0.65610	0.68482
0.71939	0.19182
0.57538	0.38082
0.67145	0.19124
0.79680	0.32688
0.77683	0.27366
0.96541	0.30029
0.44210	0.96055
0.86255	0.64165
0.38838	0.41851
0.87302	0.20747
0.68793	0.49804
0.67567	0.49808
0.55840	0.87996
0.20296	0.66082
0.51850	0.62408
0.77326	0.26066
0.70115	0.45170
0.63584	0.11718
0.45291	0.01546
0.54186	0.88437
0.67541	0.43688
0.73901	0.44571
0.71350	0.45935
0.23034	0.76309
0.96305	0.45846
0.68501	0.48735
0.51082	0.84043
0.52066	0.40116
0.52041	0.40067
0.20481	0.70076
0.24091	0.65132
0.55832	0.88145
0.76606	0.24170
0.57381	0.14528
0.63561	0.25328
0.59871	0.34164
0.60084	0.48019
0.83692	0.10606
0.57890	0.89248
0.25897	0.54667
0.61388	0.41733
0.82236	0.39891
0.29227	0.70085
0.66622	0.08954
0.91460	0.69011
0.73821	0.21904
0.33979	0.35606
0.76230	0.26710
0.53520	0.88518
0.54182	0.89493
0.54800	0.87210
0.68132	0.49547
0.67448	0.88192
0.64174	0.33050
0.65739	0.42678
0.73388	0.16766
0.65666	0.49557
0.51601	0.03147
0.65754	0.50055
0.27653	0.73993
0.48056	0.16295
0.71115	0.21543
0.42585	0.88347
0.38279	0.78161
0.70085	0.58526
0.51041	0.25932
0.37295	0.37296
0.71649	0.56560
0.96288	0.65514
0.82420	0.12961
0.55380	0.86950
0.09578	0.58907
0.86894	0.43867
0.71664	0.68868
0.81838	0.24220
0.87292	0.64167
0.77599	0.74486
0.42011	0.21323
0.66839	0.74940
0.54150	0.87275
0.25528	0.67300
0.36981	0.71451
0.88305	0.21659
0.68094	0.85544
0.89249	0.20346
0.44915	0.64369
0.75150	0.11402
0.59632	0.93239
0.70072	0.03045
0.56684	0.92175
0.28894	0.79477
0.28954	0.79249
0.33896	0.77559
0.36272	0.23918
0.56505	0.83654
0.70072	0.03045
0.59676	0.91580
0.96415	0.46528
0.89774	0.23715
0.28954	0.79249
0.33896	0.77559
0.91037	0.22173
0.73227	0.00000
0.21851	0.56012
0.24742	0.66947
0.68000	0.08910
0.36281	0.23911
0.71442	0.12692
0.69990	0.69485
0.58938	0.67666
0.41761	0.65154
0.57599	0.33983
0.67986	0.67552
0.79728	0.32411
0.57092	0.58676
0.85272	0.60541
0.33200	0.76799
0.83199	0.62768
0.92472	0.36089
0.69547	0.63472
0.62236	0.89547
0.56486	0.58711
0.45481	0.21777
0.82344	0.60863
0.72210	0.26718
0.31815	0.66141
0.94134	0.61374
0.75822	0.13156
0.70412	0.72463
0.65811	0.93739
0.51536	0.93820
0.58735	0.98760
0.44349	0.30990
0.86044	0.41736
0.39007	0.66394
0.87845	0.13983
0.89216	0.59664
0.59846	0.09116
0.46904	0.50661
0.61523	0.69354
0.76279	0.31559
0.97442	0.48827
0.90608	0.57590
0.43143	0.16944
0.26654	0.73272
0.54974	0.96862
0.37060	0.78615
0.87006	0.40314
0.95301	0.48189
0.09576	0.58907
0.84776	0.58500
0.46334	0.88558
0.68506	0.02730
0.69006	0.51533
0.63546	0.82147
0.57040	0.72760
0.57169	0.85054
0.80818	0.53683
0.72742	0.59089
0.80444	0.27585
0.83204	0.33977
0.59975	0.94995
0.82935	0.13636
0.63280	0.25611
0.83342	0.43263
0.59019	0.66388
0.55737	0.89555
0.86334	0.49869
0.63284	0.25612
0.30056	0.74142
0.26878	0.80214
0.45565	0.28155
0.71515	0.62234
0.53258	0.84329
0.57387	0.95812
0.70758	0.59624
0.58027	0.85656
0.89678	0.40935
0.79206	0.09646
0.31350	0.56081
0.82081	0.67640
0.49413	0.52276
0.91599	0.57508
0.35092	0.56265
0.88063	0.38586
0.44247	0.71108
0.60254	0.86347
0.41629	0.49767
0.57012	0.31600
0.42042	0.81259
0.38462	0.43566
0.58059	0.90991
0.45359	0.29860
0.90279	0.39239
0.77513	0.75918
0.75741	0.04756
0.23372	0.55252
0.57928	0.91001
0.93726	0.56643
0.57902	0.90517
0.77607	0.50986
0.94716	0.45049
0.42356	0.13734
0.59039	0.92435
0.62997	0.65109
0.43278	0.85295
0.62295	0.94029
0.41385	0.48435
0.62101	0.95182
0.55663	0.98399
0.92423	0.43787
0.54935	0.28770
0.53514	0.89790
0.65461	0.73875
0.79029	0.64679
0.25680	0.54284
0.92910	0.40845
0.53866	0.91113
0.24912	0.68014
0.38234	0.20947
0.95533	0.38671
0.53759	0.90692
0.72620	0.10329
0.59345	0.59291
0.58702	0.59494
0.62355	0.59314
0.55092	0.64976
0.22267	0.59678
0.55614	0.63822
0.47504	0.96361
0.47379	0.25699
0.83293	0.45881
0.19850	0.59332
0.95606	0.59748
0.58779	0.86087
0.27636	0.69490
0.24910	0.52316
0.53656	0.82831
0.48661	0.31580
0.81760	0.53500
0.83883	0.54098
0.58120	0.89043
0.70465	0.71910
0.69873	0.43049
0.77448	0.63522
0.40681	0.47783
0.84962	0.40087
0.57842	0.90274
0.54527	0.91959
0.74211	0.21533
0.23372	0.55252
0.55530	0.88553
0.93684	0.56627
0.25288	0.78947
0.82610	0.51613
