0.75953	0.27450	0.33079
0.39685	0.44829	0.62279
0.64101	0.45786	0.90880
0.51306	0.75269	0.56825
0.40577	0.99666	0.56442
0.79207	0.39459	0.64201
0.56324	0.18609	0.33369
0.65150	0.35869	0.25683
0.32802	0.33227	0.73970
0.41255	0.29519	0.71916
0.36667	0.40699	0.32848
0.89246	0.33487	0.41047
0.68790	0.26473	0.57422
0.91463	0.52233	0.38057
0.76477	0.28367	0.27808
0.78525	0.31597	0.31452
0.71002	0.52203	0.03082
0.33840	0.79920	0.54713
0.53430	0.47895	0.15831
0.58505	0.49375	0.86795
0.78955	0.50448	0.13566
0.69611	0.56795	0.08662
0.70644	0.58989	0.09681
0.45854	0.83621	0.47252
0.25453	0.19156	0.74648
0.45737	0.51409	0.53665
0.81063	0.31631	0.31885
0.56707	0.20709	0.27459
0.93095	0.38200	0.52301
0.95713	0.42190	0.81730
0.45758	0.83291	0.52158
0.58875	0.11215	0.26591
0.64873	0.31253	0.37818
0.57171	0.18205	0.23176
0.20668	0.33039	0.86020
0.64806	0.44218	0.06795
0.71503	0.56010	0.09952
0.41730	0.87170	0.57087
0.62833	0.47931	0.60091
0.62928	0.48215	0.60215
0.22727	0.24224	0.82195
0.29535	0.22106	0.86370
0.48127	0.84148	0.56925
0.85412	0.30878	0.34334
0.85719	0.37712	0.59573
0.83153	0.14841	0.53887
0.67688	0.36595	0.56927
0.52651	0.31978	0.51904
0.96086	0.48246	0.30971
0.44095	0.80372	0.53390
0.36474	0.19592	0.63151
0.63549	0.30745	0.50538
0.61422	0.12817	0.25530
0.30356	0.33008	0.82551
0.94397	0.34042	0.48365
0.56356	0.55329	0.05215
0.88373	0.27148	0.37331
0.61554	0.40640	0.82398
0.80006	0.31442	0.33961
0.45357	0.83795	0.62773
0.44832	0.83585	0.60641
0.43437	0.81659	0.54267
0.70850	0.57594	0.09355
0.39838	0.84427	0.43508
0.75853	0.43456	0.42114
0.59751	0.06110	0.19626
0.93211	0.29727	0.41894
0.72276	0.61709	0.10728
0.93066	0.52334	0.70628
0.71782	0.62265	0.09979
0.25765	0.31366	0.90606
0.82172	0.39968	0.74238
0.89407	0.23212	0.40834
0.34385	0.82558	0.67646
0.33086	0.48090	0.89279
0.39398	0.25225	0.27253
0.76140	0.54468	0.67053
0.62732	0.46356	0.87921
0.50443	0.36648	0.27829
0.44778	0.37046	0.14678
0.94329	0.44569	0.30798
0.42764	0.85274	0.62762
0.21468	0.12152	0.60426
0.62978	0.22352	0.14795
0.41346	0.41849	0.24795
0.84715	0.37626	0.30188
0.54401	0.47364	0.13549
0.51639	0.52801	0.09519
0.76554	0.40555	0.84222
0.36809	0.52451	0.34581
0.46617	0.86277	0.54343
0.30126	0.25259	0.80827
0.38206	0.37773	0.89925
0.78540	0.50955	0.10233
0.40407	0.79542	0.41755
0.78638	0.53224	0.10703
0.42770	0.46268	0.69016
0.96469	0.39957	0.37946
0.43632	0.82326	0.60258
0.96133	0.49051	0.52237
0.45694	0.85497	0.55462
0.25350	0.41426	0.85821
0.25533	0.41155	0.86170
0.30646	0.42679	0.91712
0.71184	0.36153	0.91354
0.44911	0.82685	0.53801
0.96133	0.49051	0.52237
0.42196	0.82845	0.58817
0.64297	0.42658	0.04563
0.75141	0.51761	0.11048
0.25533	0.41155	0.86170
0.30646	0.42679	0.91712
0.75251	0.55782	0.10679
0.97404	0.57057	0.49737
0.32761	0.16265	0.65794
0.29216	0.23122	0.80326
0.95846	0.36152	0.48214
0.71194	0.36155	0.91348
0.95369	0.36443	0.43196
0.39334	0.43464	0.27201
0.39341	0.42890	0.45525
0.41750	0.43915	0.74389
0.71136	0.37048	0.58053
0.38344	0.40315	0.31099
0.76728	0.30846	0.28957
0.51127	0.52824	0.41002
0.54909	0.42469	0.17094
0.30286	0.41115	0.89414
0.49393	0.45157	0.20029
0.71253	0.39779	0.16488
0.41455	0.33887	0.33157
0.45031	0.80777	0.56932
0.50944	0.53564	0.42234
0.72987	0.39054	0.85161
0.51696	0.41353	0.22387
0.81451	0.27452	0.39056
0.35531	0.29259	0.79539
0.41790	0.32370	0.13681
0.95601	0.36993	0.36392
0.39601	0.49144	0.27600
0.50195	0.74023	0.52565
0.45805	0.83526	0.55035
0.42195	0.80203	0.60409
0.73128	0.50803	0.78970
0.66104	0.22990	0.16752
0.38944	0.40232	0.75517
0.90866	0.53318	0.25828
0.54749	0.37865	0.06760
