0.45543	0.21498
0.36014	0.53229
0.68814	0.47271
0.22896	0.56553
0.00366	0.58754
0.61715	0.34190
0.38053	0.34494
0.32927	0.24850
0.44014	0.62771
0.46712	0.60956
0.27003	0.42579
0.55688	0.12425
0.51612	0.33714
0.59825	0.21758
0.43332	0.18424
0.46856	0.16506
0.27495	0.08305
0.20105	0.62823
0.11795	0.27499
0.64750	0.48860
0.37640	0.06086
0.26579	0.05830
0.27258	0.04787
0.05788	0.55304
0.52089	0.74240
0.38697	0.50902
0.48027	0.15618
0.40080	0.33709
0.67788	0.16771
0.95412	0.25766
0.03348	0.52199
0.41045	0.31028
0.41046	0.27899
0.39411	0.32458
0.40813	0.78756
0.23402	0.12538
0.28319	0.05689
0.14323	0.52672
0.53967	0.40967
0.54003	0.40973
0.46206	0.78209
0.49584	0.73002
0.05500	0.58632
0.51103	0.14917
0.73230	0.21767
0.60851	0.26429
0.52338	0.26160
0.42790	0.37758
0.49693	0.03495
0.12236	0.51691
0.53352	0.64391
0.46713	0.35043
0.41056	0.29855
0.42885	0.72612
0.65661	0.12853
0.06924	0.22068
0.55135	0.15744
0.71107	0.48358
0.48808	0.16239
0.04209	0.58630
0.08847	0.59587
0.10534	0.61014
0.27383	0.05209
0.21063	0.52397
0.55022	0.29325
0.42574	0.34671
0.59215	0.13251
0.28297	0.02920
0.73114	0.33463
0.27645	0.02856
0.37428	0.78299
0.77819	0.31221
0.57560	0.16220
0.19272	0.67617
0.29126	0.69595
0.30014	0.35389
0.67453	0.36042
0.67445	0.47448
0.31775	0.34382
0.18096	0.33346
0.51846	0.04207
0.10718	0.58463
0.61868	0.76395
0.32742	0.20313
0.22445	0.38339
0.48068	0.09432
0.11801	0.26567
0.10351	0.23178
0.79992	0.36731
0.22948	0.45606
0.14554	0.58847
0.47199	0.73184
0.34363	0.66662
0.36111	0.05897
0.22924	0.51730
0.35643	0.04722
0.37693	0.56620
0.58718	0.06985
0.15806	0.55893
0.72852	0.09634
0.06662	0.50810
0.37505	0.73234
0.37483	0.73356
0.31459	0.73284
0.71475	0.39319
0.12445	0.50917
0.72852	0.09634
0.19670	0.57401
0.22748	0.13305
0.33348	0.06611
0.37482	0.73356
0.31459	0.73284
0.32281	0.04699
0.75545	0.07650
0.54034	0.67876
0.48160	0.73834
0.66368	0.11364
0.71483	0.39316
0.61841	0.10958
0.23808	0.39662
0.31056	0.49228
0.38193	0.59564
0.55132	0.35179
0.27134	0.41525
0.43767	0.17559
0.37526	0.45346
0.14484	0.27602
0.32910	0.73763
0.12895	0.30820
0.32734	0.12940
0.26496	0.37066
0.10539	0.55451
0.37613	0.45848
0.76003	0.38439
0.17608	0.29633
0.52758	0.19889
0.43785	0.67034
0.16566	0.21271
0.58346	0.08475
0.21293	0.41438
0.24514	0.56747
0.08994	0.57177
0.11139	0.58979
0.82664	0.43486
0.34438	0.19839
0.39189	0.62091
0.45219	0.02265
0.17143	0.23625
0.74170	0.20546
0.46607	0.51497
0.29863	0.46364
0.46100	0.19742
0.20629	0.11801
0.19883	0.25115
0.82159	0.32797
0.39980	0.75003
0.08762	0.52446
0.28862	0.70685
0.34071	0.18600
0.18398	0.14369
0.61871	0.76395
0.16089	0.27775
0.02796	0.61897
