0.73530	0.83660	0.54976
0.37797	0.43598	0.55503
0.68791	0.22091	0.26177
0.49893	0.25811	0.77720
0.43491	0.02214	0.76665
0.73085	0.59726	0.32568
0.52029	0.84579	0.61007
0.63660	0.74477	0.68977
0.28513	0.46392	0.47239
0.36072	0.51151	0.37697
0.36845	0.60897	0.76732
0.88511	0.74433	0.49289
0.62430	0.68506	0.37053
0.91998	0.51246	0.56951
0.74846	0.84747	0.61526
0.78779	0.84444	0.57451
0.77964	0.59007	0.91196
0.42225	0.04250	0.68380
0.57235	0.62952	0.91344
0.62338	0.19300	0.31458
0.84319	0.56128	0.79793
0.76110	0.51478	0.90323
0.76540	0.49216	0.89583
0.53531	0.10793	0.75499
0.15053	0.53083	0.45474
0.44997	0.44283	0.61741
0.80609	0.84098	0.56593
0.54561	0.89997	0.61546
0.92377	0.63338	0.38726
0.71940	0.68601	0.09266
0.55933	0.11970	0.75466
0.43605	0.96133	0.54080
0.61927	0.76080	0.55807
0.53950	0.92857	0.66041
0.13524	0.38895	0.48064
0.68903	0.70866	0.90747
0.77428	0.51640	0.88444
0.54447	0.14137	0.75815
0.64418	0.46451	0.46633
0.64689	0.46222	0.46722
0.13776	0.48105	0.46220
0.21156	0.49941	0.48822
0.54060	0.14376	0.73782
0.82963	0.81579	0.55047
0.83632	0.61387	0.33505
0.66133	0.95802	0.37709
0.70399	0.79207	0.44004
0.50030	0.65480	0.52133
0.95079	0.55638	0.64654
0.54517	0.13042	0.74159
0.33094	0.64776	0.36668
0.60305	0.67431	0.45817
0.67487	0.95331	0.70891
0.23006	0.43856	0.45724
0.94181	0.69325	0.40600
0.62319	0.58944	0.98673
0.86626	0.82236	0.50421
0.55816	0.35504	0.23483
0.79568	0.82697	0.55050
0.52153	0.10633	0.72312
0.52345	0.09711	0.75315
0.51923	0.10018	0.73747
0.76745	0.50412	0.89619
0.55505	0.25752	0.87225
0.76229	0.61841	0.56960
0.53398	0.89222	0.46577
0.92950	0.76489	0.48272
0.77491	0.46000	0.88204
0.90501	0.38686	0.24934
0.77224	0.45486	0.89256
0.17976	0.37037	0.41528
0.79386	0.53834	0.21319
0.88978	0.82741	0.45907
0.30995	0.19293	0.61397
0.29764	0.21900	0.46942
0.37197	0.80413	0.77855
0.77304	0.36536	0.35702
0.66395	0.22537	0.28227
0.50370	0.69030	0.76620
0.46420	0.76414	0.87750
0.95546	0.60358	0.63727
0.52477	0.09142	0.73772
0.18941	0.77506	0.50742
0.61519	0.92905	0.73619
0.41495	0.64427	0.83794
0.80476	0.75459	0.59967
0.58009	0.65120	0.91532
0.57463	0.59796	0.97587
0.75299	0.43410	0.13167
0.36968	0.51602	0.82343
0.52979	0.12981	0.71992
0.20819	0.50161	0.42954
0.29983	0.24960	0.35646
0.85066	0.54367	0.82197
0.56240	0.30798	0.87250
0.84765	0.52071	0.82593
0.36518	0.49959	0.49754
0.96120	0.66090	0.54137
0.52804	0.12265	0.73059
0.96426	0.52246	0.41873
0.52981	0.11154	0.71707
0.18936	0.32265	0.50886
0.18833	0.32361	0.50484
0.24062	0.25406	0.44213
0.76683	0.29433	0.26507
0.52660	0.09516	0.72378
0.96426	0.52246	0.41873
0.54863	0.12395	0.71603
0.68269	0.72110	0.92697
0.80853	0.55273	0.85397
0.18835	0.32361	0.50481
0.24062	0.25406	0.44213
0.81292	0.51105	0.85644
0.99217	0.45074	0.46061
0.28766	0.67223	0.33272
0.19637	0.51239	0.42239
0.96015	0.65705	0.40684
0.76684	0.29443	0.26503
0.94179	0.68145	0.47437
0.39825	0.62625	0.84026
0.38105	0.54893	0.67759
0.38682	0.36975	0.43430
0.66248	0.62769	0.38349
0.38196	0.62418	0.77266
0.75711	0.83600	0.61430
0.52093	0.48604	0.69003
0.57926	0.69112	0.87946
0.23985	0.28103	0.44501
0.51752	0.64265	0.87055
0.72665	0.72791	0.78342
0.39648	0.69329	0.73121
0.47813	0.10994	0.77279
0.51968	0.47674	0.68284
0.77616	0.37058	0.27071
0.53300	0.67192	0.82230
0.78933	0.80423	0.49135
0.26920	0.43202	0.39410
0.42406	0.78852	0.88270
0.95407	0.70126	0.53979
0.40524	0.57705	0.86342
0.50927	0.27474	0.76058
0.53651	0.02976	0.71856
0.51929	0.18221	0.79318
0.68356	0.40987	0.24521
0.64284	0.91409	0.71174
0.34890	0.38165	0.42302
0.91749	0.52861	0.72953
0.57628	0.76668	0.92800
0.85600	0.63199	0.30681
0.49953	0.40264	0.47746
0.40640	0.50093	0.72680
0.74003	0.87245	0.53481
0.65822	0.61452	0.94118
0.52828	0.78278	0.92007
0.80415	0.46658	0.16839
0.19113	0.38097	0.46828
0.60163	0.06184	0.78318
0.27588	0.21889	0.47221
0.68477	0.85218	0.74853
0.66635	0.66956	0.89677
0.18728	0.77842	0.50543
0.58259	0.70804	0.85240
0.48754	0.07549	0.87030
0.97312	0.54077	0.39886
0.74847	0.49839	0.92786
0.65564	0.32915	0.86252
0.44024	0.41664	0.65663
0.58015	0.13394	0.76868
0.56122	0.76506	0.71209
0.45707	0.82751	0.77392
0.79532	0.78487	0.60480
0.77063	0.84992	0.65571
0.58487	0.18604	0.76182
0.95556	0.61384	0.64968
0.65341	0.96337	0.38456
0.60736	0.92128	0.66915
0.39435	0.53996	0.67319
0.59532	0.14568	0.75542
0.58377	1.00000	0.73245
