0.24876	0.60945	0.91516
0.36649	0.71817	0.53866
0.44250	0.16275	0.26282
0.34937	0.37688	0.50012
0.58333	0.33394	0.10258
0.32927	0.57906	0.06364
0.84927	0.75371	0.57199
0.37153	0.35499	0.82831
0.38376	0.31302	0.40602
0.38702	0.24612	0.59674
0.29283	0.82169	0.89569
0.09455	0.13123	0.49919
0.87292	0.35663	0.46294
0.90500	0.72943	0.62366
0.38867	0.62879	0.36633
0.38565	0.62705	0.36725
0.21387	0.71889	0.91794
0.12808	0.77074	0.87464
0.90290	0.75369	0.60980
0.47516	0.15481	0.25635
0.71445	0.42244	0.16406
0.14772	0.30239	0.20362
0.32150	0.42460	0.26871
0.34098	0.40923	0.49097
0.32106	0.14880	0.12807
0.11567	0.53910	0.81805
0.36258	0.39305	0.42260
0.37046	0.34142	0.81058
0.24850	0.76693	0.82836
0.66599	0.22321	0.13385
0.07017	0.17501	0.56579
0.77463	0.62784	0.65158
0.64360	0.41975	0.31984
0.05149	0.00000	0.44619
0.63820	0.13895	0.18089
0.94238	0.41445	0.48651
0.44277	0.47715	0.03323
0.95531	0.39747	0.49241
0.36388	0.76770	0.89286
0.62748	0.57995	0.13734
0.88126	0.74965	0.62959
0.62541	0.36601	0.18149
0.85242	0.74011	0.63513
0.29123	0.85749	0.83008
0.28823	0.85064	0.83681
0.29758	0.88536	0.77716
0.75807	0.81798	0.24196
0.85347	0.71586	0.64009
0.62538	0.36602	0.18149
0.11295	0.11367	0.48707
0.88199	0.31762	0.44127
0.30444	0.84887	0.83019
0.29606	0.88900	0.76636
0.90428	0.35488	0.44363
0.90462	0.39389	0.38355
0.16919	0.55596	0.84146
0.13735	0.70866	0.86966
0.62999	0.21727	0.13589
0.75661	0.81703	0.24145
0.57691	0.17207	0.14622
0.34116	0.44739	0.60933
0.31635	0.58826	0.60153
0.29394	0.78256	0.67659
0.44083	0.60127	0.28576
0.28874	0.46932	0.61175
0.32274	0.17917	0.33469
0.32570	0.60933	0.50205
0.16807	0.29886	0.50915
0.29936	0.86281	0.77650
0.12126	0.35418	0.54689
0.14573	0.16774	0.40393
0.28709	0.36025	0.64752
0.78980	0.67603	0.61081
0.34120	0.61410	0.50927
0.71563	0.76968	0.22976
0.15914	0.36051	0.53712
0.42918	0.14889	0.33009
0.06523	0.13997	0.51498
0.23719	0.25745	0.57351
0.63971	0.67108	0.11315
0.28988	0.78998	0.83822
0.36545	0.89606	0.76711
0.30625	0.16491	0.41643
0.04996	0.13653	0.47906
0.21577	0.52202	0.94137
0.16116	0.28453	0.49986
0.90773	0.37139	0.51903
0.87170	0.48464	0.53488
0.45029	0.69726	0.55412
0.78444	0.71634	0.61049
0.18689	0.33407	0.49637
0.28446	0.32295	0.64326
0.36437	0.13540	0.27988
0.23687	0.16304	0.38415
0.80756	0.71992	0.62039
0.36656	0.10366	0.14566
0.13317	0.29889	0.21918
0.39428	0.13556	0.44733
0.31717	0.61178	0.60268
0.75810	0.70204	0.60878
0.35225	0.18979	0.56676
0.13427	0.29880	0.21905
0.83265	0.68294	0.62824
0.36958	0.53996	0.59822
0.09497	0.39584	0.53604
0.09600	0.55118	0.82080
0.16533	0.15652	0.44354
0.86472	0.67157	0.61775
0.16500	0.73096	0.86903
0.73113	0.84657	0.23309
0.06971	0.16176	0.43621
0.54137	0.18989	0.13635
0.16982	0.31624	0.48935
0.26370	0.24308	0.52789
0.79563	0.70513	0.59177
0.37932	0.45324	0.58722
0.46370	0.22650	0.55041
0.11094	0.41171	0.55897
0.51760	0.81585	0.39508
0.35116	0.13031	0.41502
0.56712	0.12050	0.23427
0.39274	0.45733	0.60940
0.78497	0.77684	0.17885
