0.16356	0.76958
0.33589	0.44861
0.82901	0.57750
0.51623	0.59973
0.85734	0.35681
0.82496	0.09796
0.17210	0.30991
0.45059	0.87345
0.64630	0.59401
0.66181	0.86489
0.04561	0.68208
0.60962	0.77036
0.58928	0.51779
0.18436	0.36527
0.51415	0.37287
0.51207	0.37144
0.13582	0.75227
0.14040	0.64743
0.19547	0.39097
0.83414	0.55204
0.77856	0.31622
0.74916	0.46053
0.64627	0.43302
0.50115	0.59202
0.94650	0.53027
0.26462	0.74396
0.58158	0.40860
0.74057	0.76735
0.11963	0.65021
0.91627	0.38198
0.50911	0.78765
0.09130	0.35165
0.65883	0.39234
0.80701	0.79147
0.94827	0.40295
0.55238	0.49096
0.68044	0.24064
0.54874	0.49582
0.06611	0.73473
0.63336	0.23227
0.17439	0.34329
0.95268	0.29271
0.19313	0.33950
0.05406	0.62952
0.05627	0.63107
0.07944	0.57190
0.47232	0.12185
0.19879	0.36981
0.95268	0.29271
0.62855	0.77008
0.61314	0.51940
0.05626	0.63107
0.07944	0.57189
0.60196	0.50097
0.98998	0.26934
0.22290	0.74237
0.14499	0.70883
0.90171	0.37783
0.47239	0.12181
0.90843	0.42019
0.41319	0.62071
0.33088	0.55265
0.22218	0.55208
0.56640	0.34300
0.42375	0.61218
0.78369	0.64040
0.40584	0.48545
0.57534	0.69604
0.09484	0.56608
0.47920	0.71576
0.69507	0.70921
0.37610	0.68839
0.18572	0.31532
0.40122	0.48596
0.57985	0.19501
0.48608	0.66698
0.76216	0.62703
0.58753	0.77135
0.58595	0.85348
0.63005	0.17966
0.09635	0.64058
0.06819	0.54284
0.70170	0.67241
0.60586	0.74912
0.21166	0.83584
0.58785	0.69644
0.55189	0.53397
0.25344	0.31790
0.31083	0.46420
0.17838	0.36566
0.56916	0.67376
0.38493	0.71837
0.83353	0.59871
0.72633	0.70592
0.16007	0.38952
0.95226	0.50277
0.74730	0.46906
0.71108	0.80648
0.33349	0.53830
0.15274	0.36652
0.63432	0.67953
0.74733	0.46902
0.17845	0.39824
0.38847	0.56155
0.49117	0.69229
0.26114	0.73333
0.66266	0.72310
0.17389	0.35796
0.13166	0.70021
0.47046	0.17186
0.62942	0.73446
0.93094	0.42088
0.57731	0.67914
0.60168	0.80888
0.15576	0.35270
0.39332	0.62368
0.66673	0.54384
0.46688	0.68297
0.39815	0.29164
0.73841	0.68349
0.87158	0.56666
0.39858	0.60704
0.61179	0.26609
0.60311	0.42670
0.33337	0.65595
0.96507	0.35936
0.69222	0.25007
0.06737	0.37697
0.81419	0.53433
0.53473	0.34437
0.50469	0.80788
0.21931	0.58099
0.38079	0.56181
0.16136	0.37873
0.56323	0.51549
0.42656	0.17733
0.53656	0.78180
0.94533	0.43382
0.53908	0.74593
0.49916	0.67614
0.16447	0.39597
0.63246	0.71032
0.16159	0.36499
0.60100	0.18126
0.15275	0.37788
0.14696	0.38008
0.06375	0.66320
0.67839	0.15052
0.45928	0.17955
0.54292	0.81984
0.83829	0.34613
0.58654	0.67408
0.59077	0.71053
0.95009	0.42147
0.55165	0.78121
0.16339	0.34775
0.39870	0.28431
0.54457	0.63898
0.51976	0.69755
0.64338	0.72959
0.55548	0.80084
0.73345	0.32731
0.28002	0.32318
0.87211	0.54160
0.56200	0.71155
0.14993	0.51044
0.57089	0.87262
0.93500	0.50867
0.69945	0.61614
0.68813	0.76792
0.42141	0.21149
0.21110	0.70791
0.13940	0.69838
0.71033	0.78485
0.18615	0.70171
0.53908	0.74593
0.79531	0.70389
0.01980	0.63554
0.68014	0.72352
0.73134	0.19448
0.19060	0.38347
0.41335	0.53164
0.98708	0.43437
0.10916	0.29853
0.37974	0.61126
0.51621	0.51957
0.57063	0.64632
0.10828	0.72818
0.54555	0.17566
0.15266	0.67834
0.27542	0.30931
0.97032	0.41427
0.30293	0.30088
0.95763	0.38660
0.54628	0.50257
0.16134	0.26828
0.51117	0.76284
0.43171	0.16189
0.70534	0.17773
0.69106	0.24909
0.42953	0.27015
0.15778	0.58149
0.70535	0.80963
0.88987	0.35826
0.83766	0.45239
0.33313	0.69895
0.16213	0.37267
0.52591	0.83311
0.94617	0.53001
0.32604	0.32992
0.10428	0.45647
0.65583	0.76671
0.65152	0.78667
0.40549	0.24125
0.15340	0.36750
0.27456	0.62866
0.14632	0.35410
0.43222	0.63058
0.60719	0.82817
0.08721	0.58712
0.06738	0.53206
0.52334	0.69198
0.95607	0.49136
0.44195	0.19274
0.51423	0.72036
0.91665	0.50895
0.45169	0.38677
0.40677	0.38480
0.85971	0.53426
0.21042	0.58843
0.67343	0.61056
0.43578	0.75490
0.39732	0.52983
0.46251	0.28034
0.09177	0.53410
0.77214	0.81205
0.62203	0.77346
0.52665	0.76331
0.85374	0.47176
0.35719	0.44252
0.66815	0.34015
0.73315	0.73313
0.72617	0.53939
0.94336	0.50484
0.26692	0.79619
0.57720	0.54478
0.63004	0.84430
0.96338	0.53267
0.74937	0.47278
0.44127	0.87703
0.42857	0.29534
0.11056	0.67386
0.16632	0.38697
0.73451	0.49238
0.12720	0.49567
0.63532	0.19615
0.36312	0.54341
0.72842	0.29998
0.18350	0.78662
0.41125	0.71538
0.63981	0.78197
0.60874	0.51391
0.69810	0.71081
0.43279	0.19304
0.88551	0.40955
0.86591	0.25861
0.62103	0.57868
0.54329	0.09266
0.43152	0.72384
0.82683	0.63339
0.41929	0.08637
0.42990	0.09368
0.78973	0.74006
0.46660	0.76164
0.79311	0.73957
0.78004	0.73104
0.41753	0.08762
0.52302	0.14338
0.63646	0.75473
0.46459	0.46226
0.83500	0.62249
0.52282	0.14444
0.79147	0.73895
0.80483	0.62741
0.77865	0.75141
0.83515	0.62197
0.53951	0.51567
0.35306	0.11662
0.83449	0.63825
0.83340	0.63811
0.41603	0.11381
0.50627	0.17337
0.51703	0.17773
0.51703	0.17772
