0.44398	0.94235	0.65466
0.64045	0.59515	0.50052
0.19835	0.22579	0.50158
0.38586	0.46367	0.64709
0.41651	0.10499	0.31663
0.74740	0.03439	0.37959
0.51618	0.64132	0.14290
0.21217	0.77482	0.68628
0.37801	0.35511	0.62677
0.19909	0.46871	0.63280
0.66886	0.95938	0.46486
0.15161	0.43387	0.87832
0.14541	0.41743	0.26956
0.46151	0.66852	0.20425
0.59290	0.40262	0.38573
0.59159	0.40313	0.37469
0.56584	0.96582	0.56202
0.55061	0.88209	0.52538
0.50541	0.65047	0.21669
0.22680	0.20083	0.49012
0.51696	0.17553	0.37078
0.39516	0.08818	0.70997
0.53935	0.25755	0.60237
0.45544	0.46334	0.62927
0.15332	0.15482	0.22734
0.42943	0.82290	0.64497
0.45806	0.38757	0.59905
0.20504	0.31235	0.77840
0.63939	0.87024	0.52937
0.33614	0.09257	0.39501
0.12119	0.50745	0.95202
0.43046	0.73356	0.06786
0.40401	0.29623	0.14760
0.00000	0.35624	0.82331
0.26977	0.09168	0.45382
0.17912	0.45904	0.17700
0.55728	0.13254	0.02365
0.16723	0.46751	0.17777
0.70364	0.94205	0.55335
0.68175	0.18362	0.26957
0.48760	0.65965	0.11960
0.36353	0.13012	0.13311
0.52825	0.64638	0.16163
0.69116	0.88937	0.41044
0.68644	0.88840	0.42317
0.75514	0.83100	0.43579
0.71449	0.32098	0.04360
0.55279	0.66382	0.19377
0.36353	0.13012	0.13311
0.13187	0.42078	0.86194
0.12984	0.37686	0.28637
0.69885	0.89041	0.42142
0.75246	0.82282	0.43907
0.13922	0.39693	0.24106
0.32216	0.15939	0.04709
0.46333	0.86025	0.65160
0.58729	0.91514	0.62961
0.33857	0.10068	0.36460
0.71438	0.32075	0.04350
0.28352	0.12660	0.37250
0.33513	0.58768	0.59732
0.47462	0.63581	0.57473
0.69278	0.71250	0.50831
0.62543	0.32466	0.40670
0.36808	0.61009	0.62112
0.26559	0.23931	0.63960
0.62355	0.54974	0.64341
0.33339	0.46957	0.82911
0.72271	0.82135	0.44649
0.36511	0.52762	0.85998
0.11868	0.30134	0.58164
0.43362	0.62235	0.71254
0.54516	0.69546	0.17566
0.63209	0.55336	0.63131
0.70936	0.27365	0.13159
0.38402	0.51238	0.80268
0.25748	0.25925	0.60244
0.15509	0.45028	0.91247
0.23380	0.53073	0.76990
0.74476	0.19032	0.18021
0.69168	0.89141	0.51564
0.74312	0.82065	0.37487
0.21831	0.34235	0.70085
0.14619	0.41675	0.93550
0.34104	0.97593	0.60705
0.32214	0.45729	0.84330
0.12474	0.48524	0.21385
0.38175	0.59498	0.15114
0.56680	0.59729	0.43142
0.49783	0.69643	0.21195
0.37372	0.46507	0.79247
0.36564	0.61338	0.77370
0.16711	0.23515	0.57579
0.13449	0.33992	0.68698
0.49023	0.69446	0.10352
0.14093	0.16186	0.28832
0.39903	0.10120	0.72383
0.18918	0.40169	0.64178
0.49972	0.61893	0.57425
0.46288	0.69866	0.13279
0.22062	0.53087	0.63883
0.39864	0.10117	0.72349
0.53667	0.68106	0.13484
0.39171	0.63943	0.49658
0.43372	0.52066	0.86342
0.41917	0.81787	0.67786
0.19119	0.38445	0.81329
0.51368	0.65994	0.16944
0.59741	0.91252	0.59293
0.74664	0.29661	0.09183
0.18896	0.38284	0.93321
0.25379	0.06880	0.31066
0.36371	0.45335	0.81871
0.28285	0.47871	0.75173
0.49451	0.66374	0.19896
0.36294	0.56313	0.57968
0.18108	0.45564	0.57597
0.43495	0.54977	0.82268
0.75814	0.46720	0.28942
0.20356	0.36535	0.67088
0.22984	0.16063	0.52410
0.33787	0.58177	0.55415
0.73563	0.23344	0.04665
0.46294	0.32021	0.58742
0.35017	0.68106	0.64034
0.29187	0.03092	0.42172
0.52272	0.12936	0.04882
0.52802	0.76289	0.04374
0.19015	0.24421	0.44740
0.66402	0.36848	0.38482
0.19345	0.54013	0.95398
0.68701	0.74693	0.55091
