0.82733	0.59431	0.58528
0.50744	0.38092	0.67884
0.24644	0.84999	0.63563
0.52752	0.79060	0.71861
0.17437	0.79874	0.44608
0.13927	0.63818	0.13862
0.46903	0.14426	0.68701
0.62264	0.88385	0.70138
0.43797	0.75774	0.66890
0.52351	0.83575	0.73927
0.85883	0.38384	0.60905
0.26448	0.68791	0.91385
0.17385	0.62377	0.83976
0.47530	0.16094	0.70553
0.48046	0.59102	0.48601
0.48372	0.59054	0.48024
0.86397	0.48871	0.60439
0.82616	0.46498	0.49706
0.43163	0.11196	0.69799
0.24426	0.87114	0.60897
0.23315	0.68639	0.42407
0.45172	0.98551	0.49404
0.41174	0.76206	0.48698
0.51578	0.65959	0.66245
0.05962	0.77539	0.63778
0.69724	0.63080	0.59401
0.46584	0.71051	0.61047
0.58631	0.89270	0.70886
0.77008	0.42949	0.55919
0.14957	0.87034	0.48024
0.26339	0.61373	0.98714
0.49127	0.09181	0.80804
0.19849	0.53986	0.51865
0.35199	0.94104	0.88639
0.16701	0.92245	0.52674
0.14127	0.53702	0.84089
0.25819	0.42014	0.21928
0.14435	0.53723	0.85235
0.86674	0.40324	0.54852
0.26844	0.59146	0.31130
0.47914	0.10165	0.70562
0.04376	0.68569	0.49086
0.41111	0.11925	0.69485
0.79951	0.32552	0.59298
0.80212	0.33301	0.58959
0.73448	0.30169	0.57573
0.38317	0.34162	0.27687
0.47277	0.10858	0.74965
0.04376	0.68569	0.49086
0.27531	0.72226	0.90716
0.16937	0.67171	0.81444
0.79510	0.33332	0.59216
0.73482	0.30147	0.57567
0.15092	0.62907	0.81886
0.00000	0.63812	0.52766
0.73562	0.59890	0.60116
0.81172	0.51209	0.52789
0.15637	0.84444	0.48724
0.38292	0.34168	0.27690
0.15432	0.84685	0.53701
0.55490	0.49751	0.89115
0.57416	0.45995	0.78174
0.60310	0.35862	0.54952
0.39634	0.59676	0.46301
0.58549	0.49817	0.88380
0.29110	0.82881	0.66343
0.42005	0.43828	0.75374
0.42321	0.65387	0.88533
0.72583	0.31773	0.59154
0.43456	0.58278	0.92181
0.24345	0.75398	0.79960
0.59299	0.56916	0.78240
0.45106	0.15040	0.75571
0.42358	0.42749	0.75274
0.35206	0.42793	0.24903
0.45620	0.59110	0.88131
0.35895	0.89839	0.64773
0.26415	0.65642	0.92669
0.47444	0.70791	0.94794
0.30340	0.61902	0.25735
0.78950	0.39039	0.56373
0.73310	0.25998	0.59950
0.36691	0.84678	0.75935
0.30006	0.68463	0.90625
0.87449	0.64228	0.64550
0.40753	0.66649	0.88407
0.16513	0.55720	0.89140
0.35058	0.20921	0.76065
0.49504	0.34125	0.74064
0.37950	0.11928	0.69138
0.43706	0.64175	0.85138
0.57294	0.71091	0.81301
0.26504	0.88208	0.68084
0.27860	0.78402	0.76235
0.46085	0.10163	0.68411
0.08492	0.80754	0.65837
0.46499	0.98587	0.50404
0.45220	0.89237	0.73388
0.56142	0.44588	0.77042
0.44314	0.10441	0.70434
0.46792	0.83505	0.88778
0.46471	0.98577	0.50406
0.43531	0.12899	0.73803
0.52433	0.42648	0.82866
0.41832	0.53778	0.87940
0.69660	0.64551	0.57860
0.29106	0.76230	0.84881
0.48383	0.12933	0.70004
0.80842	0.48783	0.54125
0.38298	0.41592	0.22129
0.25302	0.70589	0.83972
0.07746	0.87279	0.51415
0.41843	0.65631	0.85643
0.45906	0.73515	0.88123
0.47883	0.14462	0.71528
0.52094	0.48157	0.89526
0.52008	0.87772	0.70094
0.45105	0.53526	0.88361
0.43597	0.35795	0.44547
0.39833	0.88392	0.75800
0.24431	0.92542	0.59355
0.54882	0.46539	0.89309
0.37217	0.64741	0.20725
0.41722	0.72032	0.56200
0.64761	0.55724	0.84332
0.13433	0.94328	0.47340
0.08821	0.56515	0.35763
