0.117739	0.137745	0.337783	0.337783
0.664408	0.456989	0.219740	0.219740
0.049493	0.236842	0.449017	0.449017
0.063018	0.196227	0.404997	0.404997
0.414492	0.248449	0.075337	0.075337
0.530599	0.354665	0.120736	0.120736
0.248707	0.066344	0.206477	0.206477
0.038474	0.246256	0.454512	0.454512
0.047425	0.242644	0.454148	0.454148
0.178387	0.075845	0.295250	0.295250
0.290137	0.050446	0.191334	0.191334
0.039976	0.247468	0.456235	0.456235
0.052805	0.305313	0.499333	0.499333
0.461056	0.247685	0.021106	0.021106
0.117965	0.136479	0.341036	0.341036
0.079874	0.174958	0.372546	0.372546
0.028831	0.238245	0.442262	0.442262
0.124017	0.134681	0.354455	0.354455
0.119209	0.136881	0.335365	0.335365
0.040741	0.250182	0.459096	0.459096
0.181694	0.073240	0.298321	0.298321
0.052805	0.305313	0.499333	0.499333
0.383349	0.234392	0.104964	0.104964
0.390402	0.198671	0.057860	0.057860
0.175857	0.078920	0.302145	0.302145
0.219643	0.074761	0.232511	0.232511
0.153691	0.106308	0.333033	0.333033
0.242220	0.067206	0.212209	0.212209
0.036095	0.254823	0.461728	0.461728
0.052805	0.305313	0.499333	0.499333
0.028295	0.268508	0.469866	0.469866
0.052805	0.305313	0.499333	0.499333
0.334926	0.204417	0.140646	0.140646
0.372432	0.190860	0.078120	0.078120
0.172301	0.134232	0.275641	0.275641
0.047200	0.237672	0.449039	0.449039
0.052805	0.305313	0.499333	0.499333
0.028295	0.268508	0.469866	0.469866
0.052805	0.305313	0.499333	0.499333
0.188756	0.066445	0.281113	0.281113
0.118506	0.141179	0.360856	0.360856
0.372432	0.190860	0.078120	0.078120
0.172301	0.134232	0.275641	0.275641
0.076203	0.190507	0.406002	0.406002
0.029656	0.267677	0.469866	0.469866
0.353176	0.157963	0.094308	0.094308
0.375647	0.216683	0.095195	0.095195
0.028411	0.268301	0.469774	0.469774
0.046224	0.239048	0.450098	0.450098
0.031526	0.251911	0.457396	0.457396
0.158839	0.095776	0.306449	0.306449
0.213761	0.042359	0.261178	0.261178
0.366117	0.147782	0.093941	0.093941
0.071832	0.192141	0.405513	0.405513
0.062062	0.195772	0.385701	0.385701
0.083160	0.173665	0.383708	0.383708
0.034998	0.224322	0.427525	0.427525
0.098303	0.158931	0.372217	0.372217
0.501076	0.312796	0.074791	0.074791
0.294342	0.043249	0.204354	0.204354
0.076528	0.185736	0.399165	0.399165
0.157987	0.098052	0.302925	0.302925
0.025086	0.258202	0.460615	0.460615
0.075953	0.185599	0.398484	0.398484
0.062061	0.223077	0.439020	0.439020
0.251433	0.019205	0.229622	0.229622
0.278582	0.027783	0.239208	0.239208
0.315309	0.150893	0.133490	0.133490
0.204863	0.074273	0.249065	0.249065
0.035784	0.263144	0.468778	0.468778
0.180175	0.082892	0.316670	0.316670
0.120467	0.138872	0.330643	0.330643
0.052805	0.305313	0.499333	0.499333
0.052805	0.305313	0.499333	0.499333
0.098871	0.171427	0.393040	0.393040
0.102969	0.151581	0.353289	0.353289
0.159146	0.131006	0.287977	0.287977
0.035188	0.259431	0.465451	0.465451
0.078339	0.176139	0.375109	0.375109
0.042720	0.233169	0.442523	0.442523
0.031109	0.227468	0.416057	0.416057
0.174168	0.087124	0.283225	0.283225
0.375089	0.123919	0.158630	0.158630
0.099695	0.156432	0.368330	0.368330
0.342291	0.096960	0.156411	0.156411
0.055732	0.227278	0.441206	0.441206
0.395039	0.199728	0.052442	0.052442
0.052805	0.305313	0.499333	0.499333
0.227313	0.132861	0.222680	0.222680
0.048565	0.206739	0.408700	0.408700
0.196936	0.062674	0.267633	0.267633
0.461636	0.248392	0.021185	0.021185
0.064918	0.189397	0.390643	0.390643
0.580958	0.421813	0.192901	0.192901
0.037283	0.265179	0.470988	0.470988
0.205621	0.050167	0.282712	0.282712
0.116920	0.146408	0.368437	0.368437
0.182883	0.072338	0.298525	0.298525
0.020437	0.272632	0.467517	0.467517
0.041502	0.213472	0.413731	0.413731
0.219600	0.043605	0.248856	0.248856
0.066315	0.193764	0.403777	0.403777
0.089625	0.169258	0.382743	0.382743
0.053703	0.201891	0.395058	0.395058
0.137706	0.133200	0.362635	0.362635
0.345163	0.122797	0.118915	0.118915
0.281421	0.036284	0.205756	0.205756
0.274272	0.058044	0.190430	0.190430
0.047270	0.234657	0.409595	0.409595
0.269584	0.030033	0.212279	0.212279
0.332178	0.110136	0.131673	0.131673
0.437127	0.234991	0.011032	0.011032
0.520947	0.338756	0.102195	0.102195
0.087108	0.190678	0.411804	0.411804
0.083780	0.178130	0.363633	0.363633
0.052805	0.305313	0.499333	0.499333
0.036625	0.230709	0.437010	0.437010
0.261241	0.059893	0.198483	0.198483
0.600034	0.367635	0.164057	0.164057
0.047925	0.207592	0.409805	0.409805
0.050693	0.225919	0.437704	0.437704
0.367878	0.160172	0.083402	0.083402
0.006702	0.251660	0.447338	0.447338
0.366579	0.149593	0.092113	0.092113
0.316900	0.079416	0.163494	0.163494
0.259190	0.092091	0.189644	0.189644
0.047916	0.206586	0.406508	0.406508
0.243648	0.064737	0.211756	0.211756
0.028898	0.266613	0.468776	0.468776
0.122734	0.131947	0.344234	0.344234
0.371072	0.116864	0.188987	0.188987
0.493212	0.319232	0.092686	0.092686
0.122167	0.142504	0.366313	0.366313
0.052805	0.305313	0.499333	0.499333
0.125054	0.161634	0.392342	0.392342
0.011272	0.255389	0.452762	0.452762
0.120358	0.134251	0.338161	0.338161
0.033226	0.279001	0.478578	0.478578
0.347207	0.153202	0.100287	0.100287
0.052805	0.305313	0.499333	0.499333
0.339026	0.117742	0.124012	0.124012
0.052805	0.305313	0.499333	0.499333
0.047764	0.208811	0.412372	0.412372
0.042429	0.211816	0.409483	0.409483
0.051122	0.226816	0.438889	0.438889
0.052805	0.305313	0.499333	0.499333
0.100430	0.154175	0.355244	0.355244
0.628410	0.438257	0.196564	0.196564
0.052805	0.305313	0.499333	0.499333
0.108076	0.169338	0.394893	0.394893
0.052805	0.305313	0.499333	0.499333
0.052805	0.305313	0.499333	0.499333
0.120637	0.135111	0.350045	0.350045
0.092706	0.172065	0.390114	0.390114
0.103427	0.202150	0.355193	0.355193
0.195141	0.067430	0.265978	0.265978
0.236970	0.027333	0.238619	0.238619
0.199841	0.139214	0.250805	0.250805
0.073147	0.181085	0.381967	0.381967
0.068756	0.197589	0.378631	0.378631
0.518763	0.331187	0.092126	0.092126
0.126759	0.134359	0.356796	0.356796
0.021147	0.247908	0.449525	0.449525
0.052805	0.305313	0.499333	0.499333
0.028581	0.257796	0.461596	0.461596
0.035718	0.218774	0.417012	0.417012
0.046650	0.209129	0.411525	0.411525
0.058920	0.195534	0.396768	0.396768
0.195247	0.065483	0.267640	0.267640
0.326427	0.156179	0.122160	0.122160
0.200592	0.059729	0.264234	0.264234
0.528537	0.322920	0.083064	0.083064
0.033239	0.269606	0.472764	0.472764
0.170911	0.084206	0.294979	0.294979
0.373096	0.163961	0.078861	0.078861
0.210008	0.065848	0.246780	0.246780
0.052805	0.305313	0.499333	0.499333
0.465312	0.277533	0.046787	0.046787
0.350272	0.126501	0.115387	0.115387
0.052805	0.305313	0.499333	0.499333
0.064306	0.210132	0.425150	0.425150
0.031272	0.223469	0.421743	0.421743
0.048696	0.205543	0.403114	0.403114
0.532996	0.324335	0.086389	0.086389
0.059324	0.198664	0.405703	0.405703
0.357960	0.124346	0.121771	0.121771
0.322019	0.086790	0.155893	0.155893
0.076534	0.198956	0.417149	0.417149
0.167341	0.087130	0.307038	0.307038
0.052805	0.305313	0.499333	0.499333
0.052805	0.305313	0.499333	0.499333
0.226371	0.044386	0.285990	0.285990
0.347218	0.153218	0.100275	0.100275
0.052805	0.305313	0.499333	0.499333
0.349776	0.126045	0.115826	0.115826
0.414615	0.241585	0.064057	0.064057
0.039797	0.216491	0.418353	0.418353
0.057682	0.196866	0.393258	0.393258
0.052805	0.305313	0.499333	0.499333
0.117356	0.143267	0.363515	0.363515
0.052805	0.305313	0.499333	0.499333
0.146982	0.108911	0.312215	0.312215
0.483049	0.309553	0.086080	0.086080
0.108128	0.169298	0.394866	0.394866
0.052805	0.305313	0.499333	0.499333
0.052805	0.305313	0.499333	0.499333
0.168581	0.085709	0.304358	0.304358
0.123472	0.135559	0.355568	0.355568
0.257291	0.084573	0.193020	0.193020
0.216759	0.063023	0.240196	0.240196
0.321049	0.075617	0.172362	0.172362
0.035845	0.253867	0.460771	0.460771
0.223322	0.057092	0.235593	0.235593
0.074050	0.182444	0.390448	0.390448
0.154602	0.103615	0.328786	0.328786
0.112865	0.163185	0.389377	0.389377
0.294973	0.069112	0.173687	0.173687
0.052805	0.305313	0.499333	0.499333
0.424077	0.266946	0.090938	0.090938
0.101288	0.153121	0.355482	0.355482
0.287599	0.121609	0.159491	0.159491
0.514212	0.287908	0.080250	0.080250
0.464407	0.230603	0.074215	0.074215
0.025379	0.264833	0.465994	0.465994
0.078148	0.186753	0.401882	0.401882
0.478618	0.246150	0.073830	0.073830
0.080545	0.178196	0.367740	0.367740
0.026341	0.235396	0.437554	0.437554
0.041002	0.214011	0.407561	0.407561
0.051955	0.203466	0.396874	0.396874
0.066804	0.205167	0.420226	0.420226
0.050727	0.203749	0.399769	0.399769
0.397339	0.167875	0.083259	0.083259
0.389201	0.157871	0.092929	0.092929
0.205532	0.070312	0.250027	0.250027
0.221904	0.033337	0.268724	0.268724
0.033239	0.269606	0.472764	0.472764
0.193012	0.061279	0.282476	0.282476
0.310857	0.058306	0.224981	0.224981
0.052805	0.305313	0.499333	0.499333
0.491535	0.256823	0.085857	0.085857
0.326430	0.156185	0.122159	0.122159
0.490386	0.258583	0.077011	0.077011
0.590954	0.404406	0.163336	0.163336
0.107815	0.165038	0.389314	0.389314
0.118042	0.136705	0.348425	0.348425
0.223272	0.032071	0.267968	0.267968
0.312075	0.058612	0.219956	0.219956
0.323851	0.097609	0.144100	0.144100
0.029708	0.260347	0.464181	0.464181
0.102959	0.158085	0.375890	0.375890
0.519158	0.294695	0.081365	0.081365
0.034144	0.245376	0.452038	0.452038
0.103022	0.157852	0.375543	0.375543
0.475916	0.260105	0.034707	0.034707
0.270258	0.065863	0.188879	0.188879
0.312462	0.076026	0.166297	0.166297
0.087021	0.195896	0.363816	0.363816
0.033523	0.221779	0.421372	0.421372
0.052805	0.305313	0.499333	0.499333
0.135961	0.131347	0.359072	0.359072
0.137201	0.118260	0.321306	0.321306
0.085135	0.195759	0.417034	0.417034
0.052805	0.305313	0.499333	0.499333
0.082889	0.174549	0.385302	0.385302
0.322418	0.073980	0.177757	0.177757
0.019994	0.235244	0.427271	0.427271
0.061584	0.192843	0.394321	0.394321
0.052805	0.305313	0.499333	0.499333
0.052805	0.305313	0.499333	0.499333
0.045771	0.241401	0.452321	0.452321
0.052805	0.305313	0.499333	0.499333
0.052805	0.305313	0.499333	0.499333
0.315682	0.117474	0.134824	0.134824
0.343859	0.170853	0.106008	0.106008
0.052805	0.305313	0.499333	0.499333
0.052805	0.305313	0.499333	0.499333
0.022680	0.236331	0.436632	0.436632
0.050640	0.203914	0.404401	0.404401
0.416471	0.188427	0.067683	0.067683
0.030755	0.244367	0.449713	0.449713
0.503520	0.317539	0.080587	0.080587
0.108325	0.169117	0.394730	0.394730
0.052805	0.305313	0.499333	0.499333
0.052805	0.305313	0.499333	0.499333
0.074104	0.188853	0.402178	0.402178
0.035111	0.246792	0.453805	0.453805
0.044055	0.210731	0.410951	0.410951
0.040962	0.214632	0.415838	0.415838
0.230301	0.119399	0.217447	0.217447
0.479545	0.244950	0.080593	0.080593
0.052805	0.305313	0.499333	0.499333
0.465069	0.228189	0.084388	0.084388
0.064026	0.213927	0.429520	0.429520
0.331118	0.076901	0.204290	0.204290
0.109481	0.145804	0.357681	0.357681
0.052805	0.305313	0.499333	0.499333
0.210008	0.065848	0.246780	0.246780
0.338792	0.087530	0.176047	0.176047
0.329153	0.180699	0.129699	0.129699
0.052805	0.305313	0.499333	0.499333
0.439357	0.264123	0.060654	0.060654
0.122144	0.138990	0.327940	0.327940
0.035227	0.251302	0.458177	0.458177
0.336902	0.097223	0.149356	0.149356
0.375860	0.121770	0.197978	0.197978
0.352230	0.105747	0.152702	0.152702
0.492454	0.303306	0.065736	0.065736
0.127608	0.131887	0.324167	0.324167
0.046458	0.207820	0.404603	0.404603
0.085012	0.169230	0.371199	0.371199
0.122282	0.132508	0.345147	0.345147
0.557716	0.374845	0.135647	0.135647
0.122274	0.142891	0.366979	0.366979
0.367879	0.160178	0.083398	0.083398
0.290705	0.117761	0.156564	0.156564
0.028898	0.266613	0.468776	0.468776
0.196451	0.058019	0.278429	0.278429
0.009070	0.250926	0.447598	0.447598
0.366610	0.149680	0.092026	0.092026
0.259306	0.092117	0.189530	0.189530
0.025818	0.262438	0.464356	0.464356
0.237652	0.067391	0.216549	0.216549
0.173519	0.095757	0.330909	0.330909
0.155452	0.098993	0.310133	0.310133
0.052069	0.202310	0.398953	0.398953
0.072523	0.182749	0.388426	0.388426
0.036257	0.262347	0.468299	0.468299
0.092290	0.181875	0.403280	0.403280
0.133415	0.120823	0.331469	0.331469
0.052805	0.305313	0.499333	0.499333
0.400094	0.181991	0.061180	0.061180
0.052805	0.305313	0.499333	0.499333
0.064232	0.222192	0.438863	0.438863
0.367876	0.160163	0.083408	0.083408
0.518410	0.301864	0.072816	0.072816
0.288113	0.053522	0.188345	0.188345
0.393221	0.144183	0.141832	0.141832
0.478162	0.278679	0.037343	0.037343
0.098272	0.158131	0.370233	0.370233
0.154917	0.100940	0.305793	0.305793
0.120947	0.137682	0.330798	0.330798
0.092786	0.182182	0.403904	0.403904
0.120592	0.133835	0.338926	0.338926
0.098848	0.163816	0.381914	0.381914
0.217731	0.042796	0.281732	0.281732
0.113522	0.146843	0.366148	0.366148
0.068958	0.190042	0.399751	0.399751
0.368386	0.141193	0.102822	0.102822
0.120503	0.161371	0.390374	0.390374
0.327492	0.111213	0.131751	0.131751
0.077271	0.179562	0.388579	0.388579
0.038310	0.240757	0.448904	0.448904
0.052805	0.305313	0.499333	0.499333
0.553150	0.375102	0.138164	0.138164
0.052805	0.305313	0.499333	0.499333
0.039961	0.236423	0.444961	0.444961
0.052805	0.305313	0.499333	0.499333
0.068599	0.201751	0.416791	0.416791
0.183877	0.073700	0.279941	0.279941
0.034535	0.244923	0.451731	0.451731
0.024237	0.232411	0.431757	0.431757
0.111133	0.143443	0.353243	0.353243
0.052805	0.305313	0.499333	0.499333
0.031647	0.258551	0.463392	0.463392
0.135856	0.118381	0.329424	0.329424
0.253583	0.027251	0.222598	0.222598
0.035375	0.220900	0.421974	0.421974
0.031495	0.245568	0.451224	0.451224
0.174745	0.114212	0.353057	0.353057
0.151018	0.104357	0.310111	0.310111
0.049399	0.216616	0.425824	0.425824
0.110593	0.145445	0.359125	0.359125
0.436193	0.260520	0.059209	0.059209
0.023075	0.247575	0.449961	0.449961
0.033297	0.224599	0.426604	0.426604
0.107999	0.159721	0.382200	0.382200
0.009237	0.248530	0.444949	0.444949
0.263035	0.042643	0.206526	0.206526
0.210008	0.057823	0.297804	0.297804
0.111937	0.158774	0.335170	0.335170
0.121302	0.146669	0.326330	0.326330
0.103140	0.160227	0.344683	0.344683
0.076926	0.177584	0.381660	0.381660
0.033668	0.223010	0.424157	0.424157
0.507020	0.305291	0.063779	0.063779
0.202343	0.084938	0.326173	0.326173
0.130267	0.130491	0.320880	0.320880
0.232625	0.036806	0.236853	0.236853
0.029614	0.224647	0.419888	0.419888
0.232777	0.025351	0.246540	0.246540
0.527302	0.318855	0.080683	0.080683
0.112152	0.142092	0.349339	0.349339
0.380706	0.177756	0.067631	0.067631
0.617249	0.425765	0.184062	0.184062
0.028020	0.266408	0.468258	0.468258
0.111551	0.148061	0.366346	0.366346
0.023748	0.235593	0.436280	0.436280
0.045514	0.209472	0.410354	0.410354
0.116186	0.143402	0.334309	0.334309
0.098608	0.169844	0.390723	0.390723
0.114507	0.158116	0.383666	0.383666
0.090756	0.163629	0.369094	0.369094
0.604109	0.381780	0.158617	0.158617
0.434541	0.259257	0.059694	0.059694
0.241866	0.052485	0.218605	0.218605
0.386982	0.203282	0.065131	0.065131
0.203455	0.061348	0.258163	0.258163
0.030638	0.271513	0.472938	0.472938
0.052805	0.305313	0.499333	0.499333
0.137305	0.147178	0.379779	0.379779
0.052805	0.305313	0.499333	0.499333
0.031389	0.229886	0.433145	0.433145
0.030785	0.227676	0.429511	0.429511
0.109686	0.153110	0.373406	0.373406
0.177887	0.077285	0.289413	0.289413
0.032796	0.267090	0.470729	0.470729
0.195151	0.059613	0.277921	0.277921
0.034921	0.245225	0.452179	0.452179
0.345377	0.092894	0.178358	0.178358
0.394631	0.226198	0.076277	0.076277
0.169807	0.094160	0.284680	0.284680
0.040437	0.253112	0.461715	0.461715
0.042717	0.217142	0.422270	0.422270
0.065787	0.188459	0.387867	0.387867
0.071138	0.205087	0.422148	0.422148
0.297846	0.112665	0.150625	0.150625
0.052805	0.305313	0.499333	0.499333
0.418590	0.254787	0.078972	0.078972
0.180846	0.074613	0.286335	0.286335
0.365907	0.191007	0.087111	0.087111
0.052805	0.305313	0.499333	0.499333
0.082889	0.174549	0.385302	0.385302
0.251407	0.006313	0.247893	0.247893
0.389331	0.224785	0.083160	0.083160
0.019864	0.241384	0.441667	0.441667
0.034237	0.277133	0.478130	0.478130
0.052805	0.305313	0.499333	0.499333
0.052805	0.305313	0.499333	0.499333
0.324179	0.070075	0.201004	0.201004
0.030430	0.262105	0.465900	0.465900
0.052805	0.305313	0.499333	0.499333
0.294349	0.060668	0.181098	0.181098
0.576445	0.385557	0.144026	0.144026
0.049421	0.207378	0.411470	0.411470
0.053564	0.200770	0.400636	0.400636
0.556506	0.333975	0.112892	0.112892
0.031968	0.267781	0.470907	0.470907
0.242319	0.063531	0.213467	0.213467
0.115011	0.139342	0.344174	0.344174
0.503390	0.317213	0.080160	0.080160
0.108523	0.168951	0.394613	0.394613
0.052805	0.305313	0.499333	0.499333
0.052805	0.305313	0.499333	0.499333
0.168581	0.085709	0.304358	0.304358
0.082805	0.188414	0.406909	0.406909
0.052805	0.305313	0.499333	0.499333
0.034742	0.221020	0.421419	0.421419
0.290080	0.139701	0.158846	0.158846
0.035223	0.268891	0.473056	0.473056
0.299355	0.069576	0.172365	0.172365
0.052805	0.305313	0.499333	0.499333
0.424259	0.182449	0.104111	0.104111
0.052805	0.305313	0.499333	0.499333
0.052805	0.305313	0.499333	0.499333
0.172670	0.083060	0.308217	0.308217
0.282943	0.062384	0.183118	0.183118
0.370864	0.192047	0.080901	0.080901
0.073398	0.182002	0.388088	0.388088
0.032518	0.263939	0.468177	0.468177
0.079264	0.175732	0.381817	0.381817
0.332990	0.098689	0.144624	0.144624
0.030817	0.275274	0.475311	0.475311
0.084029	0.170912	0.377604	0.377604
0.130748	0.123778	0.329842	0.329842
0.019208	0.238839	0.437915	0.437915
0.122169	0.136584	0.329605	0.329605
0.157074	0.112977	0.345606	0.345606
0.255323	0.053105	0.206449	0.206449
0.162425	0.091915	0.309796	0.309796
0.262271	0.008255	0.235250	0.235250
0.023709	0.236168	0.424087	0.424087
0.052805	0.305313	0.499333	0.499333
0.557078	0.355940	0.114905	0.114905
0.187129	0.067360	0.285221	0.285221
0.461657	0.248424	0.021177	0.021177
0.274985	0.043235	0.200072	0.200072
0.363592	0.139862	0.102554	0.102554
0.485367	0.286314	0.044858	0.044858
0.034704	0.240768	0.447513	0.447513
0.031351	0.233810	0.438191	0.438191
0.069351	0.191689	0.402939	0.402939
0.069408	0.215401	0.433333	0.433333
0.554219	0.381217	0.146753	0.146753
0.191946	0.062456	0.282211	0.282211
0.138871	0.125831	0.352856	0.352856
0.135163	0.119098	0.330643	0.330643
0.087378	0.187705	0.360923	0.360923
0.472024	0.238174	0.075976	0.075976
0.042665	0.215981	0.420355	0.420355
0.440141	0.201887	0.088720	0.088720
0.462388	0.227621	0.076988	0.076988
0.234882	0.051046	0.226165	0.226165
0.025917	0.263684	0.465358	0.465358
0.052393	0.201919	0.399046	0.399046
0.052805	0.305313	0.499333	0.499333
0.096754	0.158829	0.355939	0.355939
0.052927	0.228790	0.441775	0.441775
0.052805	0.305313	0.499333	0.499333
0.096590	0.158435	0.367413	0.367413
0.052805	0.305313	0.499333	0.499333
0.030728	0.224446	0.423406	0.423406
0.206543	0.050861	0.285683	0.285683
0.104090	0.151922	0.348731	0.348731
0.039256	0.220781	0.425272	0.425272
0.095867	0.180022	0.402641	0.402641
0.052805	0.305313	0.499333	0.499333
0.162565	0.093209	0.316344	0.316344
0.117361	0.140590	0.334613	0.334613
0.191660	0.063843	0.278121	0.278121
0.210296	0.052255	0.255375	0.255375
0.164462	0.090192	0.301803	0.301803
0.035432	0.220267	0.412194	0.412194
0.033976	0.250031	0.456522	0.456522
0.101780	0.195807	0.353130	0.353130
0.396689	0.144004	0.162641	0.162641
0.364904	0.112714	0.168233	0.168233
0.057502	0.198256	0.402399	0.402399
0.052805	0.305313	0.499333	0.499333
0.394675	0.231941	0.083772	0.083772
0.140191	0.144084	0.377157	0.377157
0.421039	0.225330	0.029456	0.029456
0.059804	0.212621	0.426084	0.426084
0.030142	0.261098	0.464968	0.464968
0.027933	0.267132	0.468743	0.468743
0.114576	0.146162	0.365967	0.365967
0.052597	0.202530	0.396660	0.396660
0.461565	0.226482	0.077908	0.077908
0.464929	0.230166	0.077358	0.077358
0.185817	0.079372	0.270990	0.270990
0.015882	0.256714	0.455748	0.455748
0.335825	0.100463	0.143558	0.143558
0.314695	0.120072	0.134740	0.134740
0.459622	0.235119	0.046676	0.046676
0.256621	0.005864	0.236051	0.236051
0.523349	0.337493	0.098900	0.098900
0.058057	0.196177	0.395002	0.395002
0.151746	0.102825	0.312373	0.312373
0.111684	0.143446	0.355295	0.355295
0.098200	0.156531	0.356711	0.356711
0.106036	0.158476	0.379048	0.379048
0.028898	0.266613	0.468776	0.468776
0.303973	0.101302	0.149444	0.149444
0.052805	0.305313	0.499333	0.499333
0.010499	0.250803	0.448086	0.448086
0.083014	0.201594	0.422950	0.422950
0.232408	0.091682	0.215771	0.215771
0.067146	0.202909	0.417529	0.417529
0.052805	0.305313	0.499333	0.499333
0.058199	0.196132	0.396591	0.396591
0.057574	0.200395	0.407093	0.407093
0.046641	0.222496	0.431864	0.431864
0.064829	0.217209	0.433593	0.433593
0.065776	0.193148	0.402192	0.402192
0.145380	0.114811	0.308096	0.308096
0.052805	0.305313	0.499333	0.499333
0.342572	0.093825	0.165215	0.165215
0.046098	0.224977	0.434608	0.434608
0.264790	0.086154	0.185810	0.185810
0.473714	0.281695	0.045016	0.045016
0.128349	0.126835	0.329455	0.329455
0.052805	0.305313	0.499333	0.499333
0.052805	0.305313	0.499333	0.499333
0.347218	0.153220	0.100274	0.100274
0.162544	0.145578	0.286631	0.286631
0.052805	0.305313	0.499333	0.499333
0.414444	0.241316	0.063932	0.063932
0.056649	0.199033	0.402917	0.402917
0.087700	0.179808	0.359417	0.359417
0.050870	0.235109	0.447723	0.447723
0.052805	0.305313	0.499333	0.499333
0.023563	0.236085	0.436847	0.436847
0.052805	0.305313	0.499333	0.499333
0.107958	0.169425	0.394948	0.394948
0.052805	0.305313	0.499333	0.499333
0.052805	0.305313	0.499333	0.499333
0.131362	0.125489	0.344369	0.344369
0.035585	0.251780	0.458753	0.458753
0.350174	0.099018	0.169569	0.169569
0.367880	0.160178	0.083398	0.083398
0.028898	0.266613	0.468776	0.468776
0.264104	0.032743	0.212379	0.212379
0.028898	0.266613	0.468776	0.468776
0.478317	0.278849	0.037511	0.037511
0.081080	0.176558	0.387212	0.387212
0.157119	0.105345	0.334522	0.334522
0.283569	0.051800	0.190693	0.190693
0.120296	0.145643	0.369736	0.369736
0.122148	0.132672	0.345394	0.345394
0.052805	0.305313	0.499333	0.499333
0.028898	0.266613	0.468776	0.468776
0.040336	0.221927	0.427669	0.427669
0.366676	0.149769	0.091937	0.091937
0.106595	0.150275	0.364573	0.364573
0.258785	0.091484	0.190137	0.190137
0.028898	0.266613	0.468776	0.468776
0.028528	0.265122	0.467514	0.467514
0.110206	0.144038	0.349603	0.349603
0.037668	0.227615	0.433703	0.433703
0.032546	0.263874	0.468137	0.468137
0.112007	0.142438	0.351688	0.351688
0.080899	0.191191	0.409522	0.409522
0.052805	0.305313	0.499333	0.499333
0.270625	0.134514	0.178596	0.178596
0.107756	0.146480	0.351911	0.351911
0.323232	0.078921	0.168546	0.168546
0.031306	0.249300	0.454836	0.454836
0.107582	0.148191	0.360823	0.360823
0.213820	0.062973	0.243650	0.243650
0.052805	0.305313	0.499333	0.499333
0.052805	0.305313	0.499333	0.499333
0.052805	0.305313	0.499333	0.499333
0.266015	0.015774	0.226114	0.226114
0.028193	0.261285	0.464371	0.464371
0.054164	0.219634	0.431930	0.431930
0.104873	0.155843	0.373769	0.373769
0.379989	0.125812	0.185852	0.185852
0.172399	0.084270	0.290259	0.290259
0.417605	0.171443	0.122433	0.122433
0.063295	0.212932	0.428042	0.428042
0.043205	0.233496	0.443079	0.443079
